file	sum	amin	amax	ptp	percentile10	mean	median	std	var
planetlab-workload-traces/20110322/planetlab4_cs_duke_edu_root	1666	0	95	95	0.0	5.7847222222222223	4.0	11.804344300607465	139.34254436728395
planetlab-workload-traces/20110322/planetlab1_wiwi_hu-berlin_de_nyu_d	448	0	18	18	0.0	1.5555555555555556	2.0	2.0692113962737473	4.2816358024691503
planetlab-workload-traces/20110322/planet1_scs_stanford_edu_irisaple_HEAP	1808	3	12	9	4.0	6.2777777777777777	6.0	1.4310274302656936	2.0478395061728345
planetlab-workload-traces/20110322/planetlab-2_ing_unimo_it_unitnple_csaba	1010	0	15	15	0.0	3.5069444444444446	3.0	3.5482713470744018	12.590229552469189
planetlab-workload-traces/20110322/planetlab2_hiit_fi_nyu_d	713	0	18	18	0.0	2.4756944444444446	2.0	2.7949792915098919	7.8119092399691379
planetlab-workload-traces/20110322/planetlab-1_cmcl_cs_cmu_edu_arizona_owl	4885	0	95	95	0.0	16.961805555555557	17.0	18.431232914267294	339.71034673997002
planetlab-workload-traces/20110322/planetlab2_pc_cis_udel_edu_utoronto_li_rs	1843	0	77	77	0.0	6.3993055555555554	8.0	8.4707584971917864	71.753749517746854
planetlab-workload-traces/20110322/planetlab2_urv_net_nyu_d	832	0	19	19	0.0	2.8888888888888888	2.0	2.6838278817326255	7.2029320987654311
planetlab-workload-traces/20110322/planet1_elte_hu_nus_wusai	11348	18	96	78	29.0	39.402777777777779	37.0	12.292059001899275	151.09471450617301
planetlab-workload-traces/20110322/node-1_mcgillplanetlab_org_princeton_codeen	3128	4	91	87	6.0	10.861111111111111	10.0	8.5294515187013271	72.751543209876388
planetlab-workload-traces/20110322/planetlab-01_cs_princeton_edu_irisaple_HEAP	1012	0	12	12	0.0	3.5138888888888888	4.0	2.9556586761459025	8.735918209876548
planetlab-workload-traces/20110322/planetlab1_eecs_wsu_edu_uw_oneswarm	4097	2	36	34	6.0	14.225694444444445	14.0	6.9357993063342649	48.105312017746868
planetlab-workload-traces/20110322/planetlab2_arizona-gigapop_net_irisaple_HEAP	2165	2	18	16	4.0	7.5173611111111107	7.0	3.2616847610874187	10.638587480709891
planetlab-workload-traces/20110322/planetlab-1_amst_nodes_planet-lab_org_root	1410	0	29	29	0.0	4.895833333333333	2.0	6.4022768844806759	40.989149305555593
planetlab-workload-traces/20110322/planetlab1_ecs_vuw_ac_nz_root	1093	0	83	83	0.0	3.7951388888888888	2.0	7.8144526880673473	61.065670814042996
planetlab-workload-traces/20110322/planetlab1_millennium_berkeley_edu_howard_p2psip	1521	0	28	28	0.0	5.28125	3.0	6.2550587166397653	39.125759548611107
planetlab-workload-traces/20110322/pl2_ucs_indiana_edu_nyu_d	449	0	18	18	0.0	1.5590277777777777	2.0	1.8661797428333959	3.4826268325617198
planetlab-workload-traces/20110322/netapp6_cs_kookmin_ac_kr_root	692	0	70	70	0.0	2.4027777777777777	2.0	5.1590258614884066	26.615547839506192
planetlab-workload-traces/20110322/planetlab3_arizona-gigapop_net_uw_oneswarm	6767	2	93	91	15.0	23.496527777777779	22.0	8.618454949783672	74.277765721450663
planetlab-workload-traces/20110322/planetlab1_mnlab_cti_depaul_edu_nyu_d	1446	0	99	99	0.0	5.020833333333333	2.0	10.481444417795332	109.86067708333293
planetlab-workload-traces/20110322/pub2-s_ane_cmc_osaka-u_ac_jp_unitnple_csaba	2711	0	45	45	0.0	9.4131944444444446	7.0	10.598386581402742	112.32579812885771
planetlab-workload-traces/20110322/planetlab-europe-07_ipv6_lip6_fr_root	1011	0	95	95	0.0	3.5104166666666665	1.0	8.3478974294761947	69.687391493055259
planetlab-workload-traces/20110322/planetlab-1_tagus_ist_utl_pt_uw_oneswarm	568	0	17	17	0.0	1.9722222222222223	2.0	2.2374478406224778	5.0061728395061893
planetlab-workload-traces/20110322/planetlab-3_cmcl_cs_cmu_edu_arizona_owl	2940	0	58	58	0.0	10.208333333333334	10.0	9.9354688699963578	98.713541666666686
planetlab-workload-traces/20110322/planetlab2_warsaw_rd_tp_pl_uw_seattle	1124	0	30	30	0.0	3.9027777777777777	3.0	4.9361470642097034	24.365547839506075
planetlab-workload-traces/20110322/planetlab3_williams_edu_princeton_codeen	1667	0	19	19	4.0	5.7881944444444446	6.0	2.5967928009527941	6.7433328510802584
planetlab-workload-traces/20110322/zoi_di_uoa_gr_irisaple_wup	878	0	25	25	0.0	3.0486111111111112	2.0	2.8045841965311169	7.86569251543209
planetlab-workload-traces/20110322/planetlab1_dojima_wide_ad_jp_irisaple_HEAP	1525	0	24	24	2.0	5.2951388888888893	4.0	4.0739318617329943	16.596920814043258
planetlab-workload-traces/20110322/miranda_planetlab_cs_umd_edu_tsinghua_xyz	1944	0	33	33	0.70000000000000284	6.75	6.0	5.4301115192149698	29.486111111111111
planetlab-workload-traces/20110322/planetlab2_aston_ac_uk_uka_p2pns	328	0	7	7	0.0	1.1388888888888888	1.0	0.91750803138409565	0.84182098765431868
planetlab-workload-traces/20110322/aladdin_planetlab_extranet_uni-passau_de_tsinghua_xyz	1396	0	16	16	2.0	4.8472222222222223	4.0	3.149778308875359	9.9211033950617153
planetlab-workload-traces/20110322/planetlab5_eecs_umich_edu_irisaple_HEAP	699	0	37	37	0.0	2.4270833333333335	2.0	4.0647830123513353	16.522460937499993
planetlab-workload-traces/20110322/planetlab1_ci_pwr_wroc_pl_root	1590	0	39	39	0.0	5.520833333333333	3.0	5.8327008585693401	34.020399305555522
planetlab-workload-traces/20110322/vn4_cse_wustl_edu_irisaple_HEAP	891	0	22	22	0.0	3.09375	2.0	3.0233287107186269	9.1405164930555554
planetlab-workload-traces/20110322/planetlab2_utt_fr_irisaple_HEAP	3491	3	35	32	5.0	12.121527777777779	9.0	6.6360616582851133	44.037314332561763
planetlab-workload-traces/20110322/planetlab2_unineuchatel_ch_unitnple_csaba	1004	0	27	27	0.0	3.4861111111111112	2.0	4.9637381062717676	24.638695987654433
planetlab-workload-traces/20110322/planetlab2_lkn_ei_tum_de_root	3032	0	32	32	1.0	10.527777777777779	8.5	9.2232680129933513	85.06867283950632
planetlab-workload-traces/20110322/planetlab1_cs_columbia_edu_nyu_d	858	0	14	14	0.0	2.9791666666666665	2.0	2.5192832699885956	6.3467881944444322
planetlab-workload-traces/20110322/ricepl-4_cs_rice_edu_irisaple_wup	1265	0	23	23	0.0	4.3923611111111107	4.0	4.3869531925977112	19.245358314043248
planetlab-workload-traces/20110322/ricepl-4_cs_rice_edu_uw_oneswarm	3312	0	99	99	4.0	11.5	10.0	8.1496421189317676	66.416666666666657
planetlab-workload-traces/20110322/planet2_l3s_uni-hannover_de_uka_p2pns	291	0	6	6	0.0	1.0104166666666667	1.0	0.98066153621477137	0.96169704861111538
planetlab-workload-traces/20110322/planetlab04_cs_washington_edu_uw_oneswarm	9309	0	89	89	16.0	32.322916666666664	31.0	13.507581301038572	182.45475260416688
planetlab-workload-traces/20110322/planetlab1_upm_ro_irisaple_HEAP	582	0	17	17	0.0	2.0208333333333335	2.0	2.3701522161620296	5.6176215277777795
planetlab-workload-traces/20110322/planetlab1_tamu_edu_root	5997	0	92	92	4.0	20.822916666666668	16.0	17.354551191218142	301.18044704861103
planetlab-workload-traces/20110322/planetlab4_eecs_umich_edu_princeton_codeen	618	0	74	74	0.0	2.1458333333333335	2.0	4.6210099154718201	21.353732638888879
planetlab-workload-traces/20110322/planetlab2_tlm_unavarra_es_uw_oneswarm	3463	0	52	52	6.0	12.024305555555555	11.0	6.3789012739022191	40.690381462191354
planetlab-workload-traces/20110322/planetlab2_elet_polimi_it_irisaple_HEAP	1195	0	50	50	1.0	4.1493055555555554	4.0	4.4661457489741894	19.946457851080222
planetlab-workload-traces/20110322/planetlab2_pc_cis_udel_edu_nyu_d	789	0	16	16	0.0	2.7395833333333335	2.0	2.3403679301791653	5.4773220486111098
planetlab-workload-traces/20110322/planetx_scs_cs_nyu_edu_princeton_codeen	1812	0	33	33	2.0	6.291666666666667	6.0	4.2620336173657254	18.164930555555568
planetlab-workload-traces/20110322/planetlab10_millennium_berkeley_edu_nyu_d	701	0	53	53	0.0	2.4340277777777777	2.0	3.8481356090833274	14.80814766589511
planetlab-workload-traces/20110322/planetlab1_eas_asu_edu_princeton_codeen	3873	5	47	42	9.0	13.447916666666666	13.0	5.27481527783464	27.823676215277729
planetlab-workload-traces/20110322/peeramide_irisa_fr_unitnple_csaba	1265	0	15	15	0.0	4.3923611111111107	5.0	4.2009684707006478	17.648136091820938
planetlab-workload-traces/20110322/plab3_eece_ksu_edu_princeton_codeen	692	0	42	42	0.0	2.4027777777777777	2.0	2.8292113262170879	8.0044367283950528
planetlab-workload-traces/20110322/nis-planet2_doshisha_ac_jp_uw_oneswarm	2101	0	43	43	4.0	7.2951388888888893	7.0	4.1857534477265075	17.520531925154348
planetlab-workload-traces/20110322/planetlab3_csee_usf_edu_irisaple_HEAP	753	0	25	25	0.0	2.6145833333333335	2.0	3.6439727395232944	13.278537326388903
planetlab-workload-traces/20110322/planetlab01_tkn_tu-berlin_de_ uofathens_zoi	4872	10	19	9	15.0	16.916666666666668	17.0	1.5789412767913691	2.4930555555555585
planetlab-workload-traces/20110322/planetlab2_itwm_fhg_de_uka_p2pns	212	0	4	4	0.0	0.73611111111111116	1.0	0.7118648349299731	0.50675154320987781
planetlab-workload-traces/20110322/pub2-s_ane_cmc_osaka-u_ac_jp_irisaple_HEAP	2573	2	15	13	6.0	8.9340277777777786	9.0	2.5301971594907524	6.4018976658950715
planetlab-workload-traces/20110322/planetlab2_aston_ac_uk_uw_seattle	301	0	12	12	0.0	1.0451388888888888	1.0	1.7583266137751159	3.0917124807098659
planetlab-workload-traces/20110322/planetlab4_hiit_fi_unitnple_csaba	1334	0	29	29	0.0	4.6319444444444446	5.0	4.8113675114510759	23.149257330246915
planetlab-workload-traces/20110322/planetlab1_citadel_edu_nyu_d	465	0	15	15	0.0	1.6145833333333333	2.0	2.1716439225593342	4.7160373263888919
planetlab-workload-traces/20110322/onelab11_pl_sophia_inria_fr_uw_oneswarm	3813	3	56	53	5.0	13.239583333333334	13.0	7.3942706682456416	54.67523871527785
planetlab-workload-traces/20110322/pl2_ucs_indiana_edu_irisaple_HEAP	995	0	19	19	0.0	3.4548611111111112	2.0	3.5704288931037245	12.747962480709887
planetlab-workload-traces/20110322/planetlab2_wiwi_hu-berlin_de_uw_seattle	428	0	10	10	0.0	1.4861111111111112	1.0	1.602888499930633	2.5692515432098748
planetlab-workload-traces/20110322/planetlab2_cs_ucl_ac_uk_root	1017	0	53	53	0.0	3.53125	1.0	6.7714983647761935	45.853190104166664
planetlab-workload-traces/20110322/planetlab2_cs_uoregon_edu_root	1195	0	89	89	0.0	4.1493055555555554	4.0	7.5066127933214979	56.349235628857976
planetlab-workload-traces/20110322/planetlab-03_vt_nodes_planet-lab_org_irisaple_HEAP	1704	0	14	14	2.0	5.916666666666667	6.0	2.5590254221306785	6.5486111111110974
planetlab-workload-traces/20110322/planetlab1_cs_columbia_edu_nus_proxaudio	936	0	16	16	0.0	3.25	1.0	3.9712508524812851	15.770833333333332
planetlab-workload-traces/20110322/planetlab-02_vt_nodes_planet-lab_org_irisaple_HEAP	870	0	35	35	0.0	3.0208333333333335	2.0	4.0172695778490048	16.138454861111121
planetlab-workload-traces/20110322/planetlab-2_imperial_ac_uk_uw_oneswarm	11204	2	96	94	19.0	38.902777777777779	36.0	17.56350360692926	308.47665895061715
planetlab-workload-traces/20110322/planetlab2_upc_es_unitnple_csaba	1852	0	25	25	0.0	6.4305555555555554	7.0	6.2540573250243972	39.113233024691318
planetlab-workload-traces/20110322/planet4_cs_ucsb_edu_uw_oneswarm	3678	2	38	36	6.0	12.770833333333334	11.0	6.2000434026258633	38.440538194444493
planetlab-workload-traces/20110322/planetlab2_eecs_wsu_edu_uw_oneswarm	3629	3	37	34	5.7000000000000028	12.600694444444445	12.0	6.0066744881536405	36.080138406635797
planetlab-workload-traces/20110322/planetlab4_hiit_fi_uw_oneswarm	2987	0	64	64	0.0	10.371527777777779	11.0	8.4399937729904408	71.233494888117406
planetlab-workload-traces/20110322/orval_infonet_fundp_ac_be_uw_oneswarm	2941	1	42	41	5.0	10.211805555555555	9.0	5.3177114507372893	28.278055073302482
planetlab-workload-traces/20110322/planetlab1_inf_ethz_ch_purdue_2	14838	5	90	85	29.0	51.520833333333336	52.5	16.612607641152817	275.97873263888897
planetlab-workload-traces/20110322/planetlab1_iis_sinica_edu_tw_nyu_d	668	0	12	12	0.0	2.3194444444444446	2.0	2.3589450849013485	5.5646219135802308
planetlab-workload-traces/20110322/planetlab-2_calpoly-netlab_net_delft_snprivacy	900	0	8	8	0.0	3.125	4.0	1.9396269687178971	3.7621527777777777
planetlab-workload-traces/20110322/planet1_scs_stanford_edu_cwru_DNS	2107	3	20	17	4.0	7.3159722222222223	7.0	2.7765426941723272	7.7091893325617251
planetlab-workload-traces/20110322/onelab10_pl_sophia_inria_fr_uw_oneswarm	3649	2	54	52	5.0	12.670138888888889	11.0	7.0226971300711778	49.318274980709951
planetlab-workload-traces/20110322/planetlab-04_cs_princeton_edu_root	1911	0	66	66	2.0	6.635416666666667	6.0	5.3789451768239633	28.933051215277782
planetlab-workload-traces/20110322/planet3_cs_ucsb_edu_root	1054	0	96	96	0.0	3.6597222222222223	2.0	10.10408552850201	102.09254436728374
planetlab-workload-traces/20110322/planetlab-05_cs_princeton_edu_unitnple_csaba	1522	0	28	28	0.0	5.2847222222222223	5.0	5.5172245368034556	30.439766589506107
planetlab-workload-traces/20110322/146-179_surfsnel_dsl_internl_net_root	5718	1	61	60	4.0	19.854166666666668	20.0	12.149799238167594	147.61762152777786
planetlab-workload-traces/20110322/planetlab-1_amst_nodes_planet-lab_org_rnp_dcc_ufjf	4463	3	66	63	7.0	15.496527777777779	15.0	8.1798355830600311	66.909710165895049
planetlab-workload-traces/20110322/planetslug5_cse_ucsc_edu_uw_oneswarm	2770	0	43	43	0.0	9.6180555555555554	2.0	11.483681978124059	131.87495177469128
planetlab-workload-traces/20110322/planetlab-04_cs_princeton_edu_unitnple_csaba	1485	0	31	31	0.0	5.15625	5.5	5.1315908670108223	26.333224826388886
planetlab-workload-traces/20110322/planetlab2_cs_otago_ac_nz_uw_oneswarm	3562	2	77	75	6.0	12.368055555555555	10.5	8.1702768617050836	66.753423996913483
planetlab-workload-traces/20110322/planetlab2-saopaulo_lan_redclara_net_irisaple_HEAP	1401	0	23	23	2.0	4.864583333333333	4.0	3.9544800323669484	15.6379123263889
planetlab-workload-traces/20110322/plab1_engr_sjsu_edu_uw_oneswarm	8110	0	73	73	14.0	28.159722222222221	27.0	12.901961088254744	166.46059992283952
planetlab-workload-traces/20110322/planetlab01_tkn_tu-berlin_de_irisaple_wup	1247	0	19	19	1.0	4.3298611111111107	3.0	3.4185275391995043	11.68633053626542
planetlab-workload-traces/20110322/ple1_dmcs_p_lodz_pl_unitnple_csaba	1348	0	19	19	0.0	4.6805555555555554	5.0	4.6758136216803345	21.863233024691368
planetlab-workload-traces/20110322/server2_planetlab_iit-tech_net_uw_oneswarm	5541	0	76	76	8.0	19.239583333333332	17.0	10.407740967597675	108.321072048611
planetlab-workload-traces/20110322/planetlab-2_imperial_ac_uk_nyu_d	1086	0	19	19	0.0	3.7708333333333335	3.0	3.1846392391185128	10.141927083333339
planetlab-workload-traces/20110322/planetlab3_upc_es_uw_oneswarm	9234	5	74	69	15.700000000000003	32.0625	32.0	12.482609430501478	155.81553819444443
planetlab-workload-traces/20110322/server3_planetlab_iit-tech_net_nyu_d	497	0	13	13	0.0	1.7256944444444444	2.0	2.1677319985982804	4.6990620177468951
planetlab-workload-traces/20110322/rochefort_infonet_fundp_ac_be_irisaple_wup	745	0	11	11	0.0	2.5868055555555554	1.0	2.4337256112964472	5.9230203510802664
planetlab-workload-traces/20110322/planetlab2_poly_edu_uw_oneswarm	3546	2	47	45	6.0	12.3125	12.0	6.3234228929697034	39.985677083333329
planetlab-workload-traces/20110322/planet1_scs_cs_nyu_edu_princeton_codeen	2728	2	85	83	5.0	9.4722222222222214	8.0	7.0424747509156154	49.596450617283956
planetlab-workload-traces/20110322/planetlab-2_di_fc_ul_pt_uw_oneswarm	4862	2	85	83	7.0	16.881944444444443	15.0	9.3251426320472213	86.958285108024569
planetlab-workload-traces/20110322/planet1_scs_cs_nyu_edu_poly_yuhong	21534	34	94	60	47.0	74.770833333333329	83.0	17.118954224776694	293.05859374999983
planetlab-workload-traces/20110322/planetlab2_ntu_nodes_planet-lab_org_umn_mcla0181	823	0	19	19	0.0	2.8576388888888888	2.0	3.0511627988611689	9.3095944251543212
planetlab-workload-traces/20110322/venus_silicon-valley_ru_irisaple_HEAP	1598	0	24	24	2.0	5.5486111111111107	4.0	4.2423621910294917	17.997636959876552
planetlab-workload-traces/20110322/chimay_infonet_fundp_ac_be_tsinghua_xyz	1284	0	22	22	0.0	4.458333333333333	3.0	3.7902927913875537	14.366319444444454
planetlab-workload-traces/20110322/planetlab03_mpi-sws_mpg_de_nyu_d	861	0	19	19	0.0	2.9895833333333335	2.0	3.2558541026127092	10.600585937500011
planetlab-workload-traces/20110322/planetlab02_sys_virginia_edu_princeton_codeen	1712	0	58	58	2.0	5.9444444444444446	6.0	4.4249572781644178	19.580246913580254
planetlab-workload-traces/20110322/peace_informatik_rwth-aachen_de_uofathens_zoi	6777	6	53	47	15.0	23.53125	23.0	7.1564167860234198	51.214301215277771
planetlab-workload-traces/20110322/nodeb_howard_edu_tsinghua_xyz	2019	0	35	35	0.0	7.010416666666667	4.0	6.8178097936173376	46.482530381944485
planetlab-workload-traces/20110322/planetlab3_wail_wisc_edu_princeton_codeen	1570	0	13	13	2.0	5.4513888888888893	4.0	2.7050104259172421	7.3170814043209793
planetlab-workload-traces/20110322/pl2_csl_utoronto_ca_princeton_codeen	6664	2	58	56	14.0	23.138888888888889	23.0	7.9198336745223852	62.723765432098752
planetlab-workload-traces/20110322/ricepl-5_cs_rice_edu_uw_oneswarm	2693	0	33	33	4.0	9.3506944444444446	8.0	5.3344985254236317	28.4568745177469
planetlab-workload-traces/20110322/planetlab1_cs_pitt_edu_uw_oneswarm	4141	4	67	63	8.0	14.378472222222221	12.0	8.0583261219757834	64.936619888117278
planetlab-workload-traces/20110322/planetlab3_netmedia_gist_ac_kr_unitnple_csaba	1839	0	77	77	0.0	6.385416666666667	4.0	8.5525781424050447	73.146592881944528
planetlab-workload-traces/20110322/planetlab-2_calpoly-netlab_net_irisaple_HEAP	456	0	8	8	0.0	1.5833333333333333	2.0	1.6976290656219466	2.8819444444444438
planetlab-workload-traces/20110322/cs-planetlab4_cs_surrey_sfu_ca_irisaple_HEAP	944	0	10	10	0.0	3.2777777777777777	4.0	2.5670033449217589	6.5895061728394984
planetlab-workload-traces/20110322/node2_planetlab_albany_edu_unitnple_csaba	1263	0	46	46	0.0	4.385416666666667	2.0	6.3569239236310917	40.410481770833314
planetlab-workload-traces/20110322/planetlab2_netmedia_gist_ac_kr_uw_oneswarm	2095	0	40	40	4.0	7.2743055555555554	6.0	4.1580451892114754	17.289339795524693
planetlab-workload-traces/20110322/planetlab1_tamu_edu_unitnple_csaba	2093	0	47	47	0.0	7.2673611111111107	7.0	7.4615712697824756	55.675045814043266
planetlab-workload-traces/20110322/planetlab1_dtc_umn_edu_unitnple_csaba	914	0	14	14	0.0	3.1736111111111112	2.0	3.7533871020258966	14.087914737654359
planetlab-workload-traces/20110322/flow_colgate_edu_uw_oneswarm	2063	0	42	42	2.0	7.1631944444444446	6.0	4.9058248616621478	24.067117573302429
planetlab-workload-traces/20110322/freedom_informatik_rwth-aachen_de_root	897	0	68	68	0.0	3.1145833333333335	2.0	6.1382279920140199	37.677842881944464
planetlab-workload-traces/20110322/node2_planetlab_albany_edu_princeton_codeen	1732	0	72	72	2.0	6.0138888888888893	6.0	5.0764791373646663	25.770640432098702
planetlab-workload-traces/20110322/planetlab2_arizona-gigapop_net_unitnple_csaba	2206	0	41	41	0.0	7.6597222222222223	8.5	8.1467982757069457	66.370322145061664
planetlab-workload-traces/20110322/planetlab1-saopaulo_lan_redclara_net_uw_oneswarm	8161	5	83	78	13.700000000000003	28.336805555555557	26.0	13.753576537515707	189.16086757330257
planetlab-workload-traces/20110322/planet1_prakinf_tu-ilmenau_de_usthk_measure	15347	7	99	92	24.0	53.288194444444443	47.5	24.847806175595643	617.41347173996894
planetlab-workload-traces/20110322/planet2_colbud_hu_irisaple_HEAP	616	0	9	9	0.0	2.1388888888888888	1.0	1.9829520330638581	3.9320987654320887
planetlab-workload-traces/20110322/planetlab-02_kusa_ac_jp_nyu_d	577	0	8	8	0.0	2.0034722222222223	2.0	1.8133346045662051	3.2881823881172756
